Date,Open_M,High_M,Low_M,Close_M,Adj Close_M,Volume_M,Open_V,High_V,Low_V,Close_V,Adj Close_V,Volume_V
2011-10-20,32.646999,32.937,32.249001,32.568001,30.349577,12506000,22.700001,22.9925,22.567499,22.8375,20.840261,17646400
2011-10-21,32.973,33.361,32.66,33.34,31.068985,10032000,23.122499,23.3575,22.975,23.3575,21.314785,14128800
2011-10-24,33.279999,34.110001,33.279999,34.069,31.748333,8156000,23.3225,23.602501,23.297501,23.5525,21.492727,12138400
2011-10-25,33.813,33.983002,32.700001,32.750999,30.520119,8323000,23.375,23.407499,22.637501,22.67,20.687408,16824000
2011-10-26,33.259998,33.298,32.458,32.905998,30.664555,10964000,23.035,23.182501,22.4,23.004999,20.993114,26746400
2011-10-27,33.601002,34.959,33.118999,34.915001,32.53672,16934000,22.75,23.622499,22.65,23.6,21.536076,41568000
2011-10-28,34.658001,35.5,34.617001,35.458,33.042728,9729000,23.3125,23.9375,23.3125,23.775,21.695772,23299600
2011-10-31,35.115002,35.599998,34.609001,34.723999,32.358719,9254000,23.57,23.967501,23.309999,23.315001,21.275999,17826000
2011-11-01,33.674,34.099998,33.335999,33.43,31.152861,12690000,22.790001,23.115,22.5,22.5075,20.539122,30528400
2011-11-02,36.105,36.48,35.143002,35.765999,33.329739,30756000,23.26,23.497499,22.780001,22.875,20.874483,24565200
2011-11-03,35.535,36.799,35.500999,36.659,34.161922,14512000,23.014999,23.450001,22.57,23.295,21.25775,18410800
2011-11-04,36.484001,36.898998,35.91,36.008999,33.556187,12421000,23.0825,23.407499,22.9125,23.16,21.134556,13608400
2011-11-07,36.196999,36.595001,35.874001,36.591,34.098545,10310000,23.200001,23.3325,22.879999,23.24,21.207561,9647200
2011-11-08,36.812,36.898998,36.305,36.806999,34.299843,9154000,23.3575,23.665001,23.35,23.635,21.568014,19602000
2011-11-09,36.168999,36.644001,35.743999,35.743999,33.309223,11119000,23.0725,23.525,23.0725,23.282499,21.246344,19594800
2011-11-10,36.221001,36.271,35.536999,36.011002,33.558048,6778000,23.5875,23.5875,23.147499,23.26,21.225815,11248800
2011-11-11,36.256001,37.036999,36.254002,37.014999,34.493671,10283000,23.4475,23.9125,23.4275,23.790001,21.709463,13648400
2011-11-14,36.626999,37.32,36.601002,36.727001,34.225277,6941000,23.6525,23.93,23.3925,23.455,21.403761,10432000
2011-11-15,36.743,37.355,36.700001,37.132999,34.603626,8888000,23.504999,23.955,23.4625,23.907499,21.81669,14153200
2011-11-16,36.852001,36.983002,36.099998,36.099998,33.64098,9753000,23.637501,23.75,23.2925,23.35,21.357077,12999600
2011-11-17,36.193001,36.679001,35.662998,35.938999,33.490959,11423000,23.422501,23.502501,22.715,22.85,20.89975,17227200
2011-11-18,36.158001,36.200001,35.599998,36.042,33.586956,10586000,22.879999,22.9125,22.6075,22.702499,20.764839,12906000
2011-11-21,35.500999,35.681,34.881001,35.18,32.783672,14079000,22.415001,22.967501,22.275,22.8025,20.856306,15844400
2011-11-22,35.205002,35.834999,35.200001,35.455002,33.03994,7707000,22.737499,23.047501,22.657499,22.709999,20.771706,13469600
2011-11-23,35.334,35.471001,34.657001,34.705002,32.341022,9350000,22.59,22.940001,22.299999,22.3225,20.417261,21064400
2011-11-25,34.529999,35.157001,34.5,34.619999,32.26181,3939000,22.26,22.5975,22.195,22.254999,20.355536,6933600
2011-11-28,35.591999,35.999001,35.48,35.924999,33.477913,10898000,22.9175,23.4375,22.782499,23.3675,21.373079,14792400
2011-11-29,36.005001,36.146,35.5,35.768002,33.331604,7204000,23.3675,23.375,23.135,23.225,21.242744,14513600
2011-11-30,36.801998,37.470001,36.605,37.455002,34.903702,12752000,23.7125,24.2575,23.66,24.2425,22.173403,21504000
2011-12-01,37.241001,38.195999,37.241001,38.096001,35.501022,12151000,23.98,24.565001,23.9375,24.440001,22.35405,19042400
2011-12-02,38.369999,38.499001,37.838001,37.838001,35.260601,9320000,24.5975,24.65,24.200001,24.299999,22.225998,12928000
2011-12-05,38.299,38.334999,37.000999,37.284,34.74435,10981000,24.57,24.5725,23.799999,24.014999,21.965319,16731600
2011-12-06,37.205002,37.498001,37.016998,37.130001,34.600845,8895000,24.01,24.07,23.77,23.842501,21.807543,14135200
2011-12-07,37.116001,37.498001,36.636002,37.435001,34.885056,7934000,23.817499,24.362499,23.762501,24.2675,22.196268,16055200
2011-12-08,37.331001,37.811001,36.887001,36.931,34.41539,8544000,24.235001,24.467501,23.897499,23.950001,21.905865,14238000
2011-12-09,37.345001,37.93,36.983002,37.742001,35.171154,8405000,24.157499,24.365,23.877501,24.297501,22.223711,11974000
2011-12-12,37.397999,37.530998,36.908001,37.127998,34.598972,6025000,24.16,24.35,23.9575,24.23,22.16197,13644400
2011-12-13,37.464001,37.494999,36.623001,36.894001,34.380905,7006000,24.360001,24.385,23.8825,23.977501,21.931019,13564000
2011-12-14,36.605,36.708,36.0,36.112,33.652184,10399000,23.9275,24.184999,23.762501,24.09,22.033915,19150800
2011-12-15,36.793999,36.796001,35.896999,35.921001,33.47419,7661000,24.33,24.33,23.8925,23.955,21.910437,21020000
2011-12-16,36.013,36.595001,35.828999,36.216,33.749092,8399000,24.1675,24.4375,24.102501,24.360001,22.280874,17556800
2011-12-19,36.27,36.799999,35.799999,35.874001,33.430393,10939000,24.377501,24.842501,24.377501,24.645,22.541548,23541200
2011-12-20,36.331001,37.417,36.000999,37.390999,34.844048,13179000,24.8825,25.375,24.84,25.3375,23.174938,27454400
2011-12-21,37.313999,37.450001,36.668999,37.417999,34.869209,7936000,25.2775,25.315001,24.875,25.18,23.030882,15244000
2011-12-22,37.469002,37.655998,36.758999,37.125,34.596169,9340000,25.1525,25.4925,25.025,25.135,22.989729,13439200
2011-12-23,37.331001,37.814999,37.175999,37.814999,35.239185,4655000,25.2325,25.625,25.127501,25.620001,23.433336,7803200
2011-12-27,37.879002,38.132,37.415001,37.474998,34.92231,4448000,25.622499,25.862499,25.477501,25.477501,23.302998,8719200
2011-12-28,37.689999,37.689999,37.139,37.377998,34.83194,5252000,25.422501,25.5,25.15,25.18,23.030882,9969600
2011-12-29,37.398998,37.84,37.366001,37.827,35.250359,4874000,25.25,25.8125,25.205,25.7875,23.586529,8637600
2011-12-30,37.799,37.819,37.282001,37.282001,34.742493,5216000,25.7925,25.799999,25.372499,25.3825,23.216103,8586800
2012-01-03,37.837002,37.863998,36.561001,36.837002,34.327785,14708000,25.85,25.85,25.4625,25.747499,23.54994,16829200
2012-01-04,36.497002,36.674,35.257,35.625,33.198349,22841000,25.422501,25.615,25.0,25.2875,23.12921,16522000
2012-01-05,35.380001,35.563,35.055,35.241001,32.854351,14757000,25.1775,25.5525,24.915001,25.477501,23.302998,12096400
2012-01-06,35.335999,35.400002,34.178001,34.292,31.969614,20887000,25.49,25.555,25.055,25.1775,23.028591,13089200
2012-01-09,34.487,34.782001,34.209,34.582001,32.239971,11486000,25.252501,25.295,24.695,24.975,22.843376,18002400
2012-01-10,34.875,35.127998,34.523998,34.882999,32.520576,10252000,25.217501,25.237499,24.862499,24.950001,22.820515,18711600
2012-01-11,33.998001,34.556,33.904999,34.146999,31.834429,14353000,24.745001,24.875,24.5825,24.7775,22.662741,19016000
2012-01-12,34.150002,34.485001,33.956001,34.330002,32.005039,13262000,24.844999,25.42,24.844999,25.334999,23.172649,16708800
2012-01-13,34.159,34.597,33.731998,33.908001,31.611616,12545000,25.18,25.4475,25.07,25.184999,23.035461,16623200
2012-01-17,34.106998,34.700001,34.050999,34.597,32.253937,11118000,25.325001,25.735001,25.297501,25.6325,23.444765,17018800
2012-01-18,34.598999,35.451,34.567001,35.237999,32.851543,12440000,25.540001,25.969999,25.5275,25.945,23.730593,11752400
2012-01-19,35.549,35.599998,35.051998,35.290001,32.900021,8855000,26.040001,26.049999,25.5625,25.592501,23.40818,14567600
2012-01-20,34.997002,35.0,33.75,34.066002,31.758915,18952000,25.5975,25.629999,24.950001,25.145,22.998869,20032800
2012-01-23,33.994999,34.389999,33.625999,33.905998,31.609743,10343000,25.1875,25.2225,24.700001,24.9,22.774782,16166400
2012-01-24,33.846001,34.459999,33.73,34.268002,31.947229,6830000,24.762501,25.317499,24.747499,25.252501,23.097202,12140800
2012-01-25,34.216,34.987999,34.099998,34.876999,32.514992,8994000,25.1525,25.2425,24.950001,25.139999,22.994299,15088400
2012-01-26,34.901001,35.493999,34.722,34.783001,32.427357,9230000,25.18,25.5375,24.995001,25.215,23.062901,13939200
2012-01-27,34.775002,35.169998,34.561001,34.879002,32.516869,7243000,25.102501,25.3825,24.975,25.262501,23.106346,11362800
2012-01-30,34.696999,35.237,34.625,35.196999,32.813324,8240000,25.035,25.129999,24.875,24.969999,22.838806,12476000
2012-01-31,35.536999,35.865002,35.243999,35.556999,33.148941,10633000,25.122499,25.195,24.9575,25.16,23.012592,13240400
2012-02-01,35.824001,36.123001,35.599998,35.762001,33.340057,14580000,25.295,25.674999,25.15,25.627501,23.440195,15376800
2012-02-02,36.716,38.424999,36.716,38.157001,35.572857,35026000,25.945,26.780001,25.897499,26.514999,24.251942,33740400
2012-02-03,38.205002,39.130001,38.205002,39.032001,36.388592,22332000,26.6975,26.955,26.647499,26.7575,24.473743,16533200
2012-02-06,39.299999,39.299999,38.700001,39.131001,36.480892,11256000,26.735001,27.067499,26.700001,26.84,24.549206,13349600
2012-02-07,39.199001,39.448002,38.865002,39.291,36.630054,12568000,26.865,26.887501,26.514999,26.745001,24.462313,13045600
2012-02-08,39.301998,39.515999,39.025002,39.491001,36.816509,10090000,26.942499,27.16,26.754999,27.0875,24.775576,22742000
2012-02-09,39.997002,40.179001,39.426998,39.639999,36.955425,10000000,28.264999,28.725,28.012501,28.105,25.706232,39601200
2012-02-10,39.400002,39.698002,39.241001,39.613998,36.931187,7484000,27.9475,28.5,27.85,28.475,26.044661,21888800
2012-02-13,39.952,40.0,39.532001,39.665001,36.978733,5847000,28.5625,28.7925,28.09,28.1775,25.772549,22078400
2012-02-14,39.646999,39.654999,39.382,39.555,36.876175,7660000,28.0275,28.8125,28.022499,28.809999,26.351067,17960800
2012-02-15,39.880001,39.973,39.264999,39.296001,36.634716,7305000,29.055,29.2875,28.66,28.775,26.369389,21701200
2012-02-16,39.41,39.587002,38.977001,39.314999,36.652435,7223000,28.865,28.932501,28.4,28.450001,26.071562,15971600
2012-02-17,39.472,39.699001,39.229,39.599998,36.918129,7688000,28.602501,28.8125,28.450001,28.752501,26.348778,15512800
2012-02-21,39.544998,40.078999,39.401001,39.955002,37.249092,11588000,28.815001,29.0,28.4625,28.549999,26.163208,10819600
2012-02-22,39.798,40.854,39.798,40.682999,37.927776,10087000,28.4475,29.1875,28.325001,29.09,26.658064,14381200
2012-02-23,40.679001,40.777,40.423,40.610001,37.859715,8216000,29.09,29.200001,28.915001,29.120001,26.685551,10890800
2012-02-24,40.832001,41.875999,40.618999,41.561001,38.746326,12869000,29.122499,29.442499,28.975,29.385,26.928391,11094000
2012-02-27,41.233002,42.208,41.097,42.139999,39.28611,8754000,29.2675,29.325001,29.075001,29.215,26.77261,15812800
2012-02-28,42.146999,42.599998,42.000999,42.396999,39.525715,9691000,29.290001,29.7425,29.262501,29.737499,27.251427,11937200
2012-02-29,42.412998,42.856998,41.761002,42.0,39.15559,10991000,29.754999,29.84,29.002501,29.092501,26.660351,15217600
2012-03-01,42.249001,42.327999,41.700001,42.042999,39.195694,8726000,29.362499,29.497499,29.137501,29.295,26.845926,11174000
2012-03-02,41.650002,41.946999,41.268002,41.278,38.482491,9652000,29.127501,29.2425,28.9,29.040001,26.612238,12213600
2012-03-05,41.452,41.93,41.213001,41.762001,38.93372,8318000,29.040001,29.2075,28.975,29.059999,26.63056,10153600
2012-03-06,41.097,41.213001,40.627998,40.834,38.068554,9358000,28.805,28.875,28.385,28.709999,26.309832,13302000
2012-03-07,41.131001,41.499001,41.064999,41.174,38.385525,8394000,28.93,29.025,28.74,28.91,26.493107,10694000
2012-03-08,41.445999,41.893002,41.355,41.726002,38.900139,7095000,29.17,29.545,29.01,29.4925,27.026913,9520400
2012-03-09,41.817001,42.106998,41.550999,41.952,39.110847,7354000,29.5175,29.5975,29.252501,29.2925,26.843624,8457600
2012-03-12,41.806999,42.362999,41.752998,41.986,39.142536,6463000,29.254999,29.387501,29.0175,29.1325,26.697008,7709200
2012-03-13,42.200001,42.334,41.68,42.321999,39.45578,7528000,29.227501,29.352501,28.92,29.317499,26.866535,12785600
2012-03-14,42.242001,42.612999,41.866001,42.141998,39.287968,6175000,29.327499,29.4725,29.1175,29.1875,26.74741,14996000
2012-03-15,42.141998,42.299,41.799999,41.955002,39.113632,5888000,29.155001,29.3675,29.075001,29.25,26.80468,13293200
2012-03-16,41.868999,42.137001,41.807999,42.016998,39.171436,7608000,29.3575,29.375,29.067499,29.17,26.731371,16006400
2012-03-19,41.977001,42.810001,41.922001,42.508999,39.630104,8011000,29.110001,29.93,29.0375,29.709999,27.226221,15918400
2012-03-20,42.318001,42.391998,41.764,41.897999,39.06049,5960000,29.5375,29.65,29.0,29.129999,26.694708,10588000
2012-03-21,42.005001,42.297001,41.789001,41.793999,38.963543,5995000,29.272499,29.4125,29.145,29.1875,26.74741,8427200
2012-03-22,41.744999,42.132999,41.500999,41.683998,38.861,6306000,29.0375,29.375,29.0,29.32,26.868834,9368000
2012-03-23,41.622002,42.636002,41.622002,42.401001,39.529434,6644000,29.377501,29.75,29.225,29.695,27.212471,10151200
2012-03-26,42.729,43.756001,42.500999,43.568001,40.617405,10460000,29.84,30.174999,29.3125,30.014999,27.505728,16363600
2012-03-27,43.550999,43.59,43.066002,43.066002,40.149395,7299000,29.995001,30.07,29.887501,29.952499,27.448454,10662000
2012-03-28,43.380001,43.473999,42.480999,42.751999,39.856644,6837000,29.92,30.075001,29.627501,29.8375,27.34306,8992000
2012-03-29,42.462002,42.832001,42.158001,42.821999,39.921932,5092000,29.635,29.795,29.387501,29.75,27.262877,8691200
2012-03-30,42.862999,42.870998,42.0,42.054001,39.205925,10180000,29.772499,29.799999,29.4,29.5,27.033779,12002000
2012-04-02,42.183998,43.433998,41.900002,43.205002,40.278988,8944000,29.5,29.975,29.275,29.745001,27.258305,11777600
2012-04-03,43.171001,44.060001,42.903999,43.801998,40.835556,11526000,29.709999,30.147499,29.592501,30.09,27.574457,15691600
2012-04-04,43.438999,43.650002,42.612999,43.094002,40.203045,9824000,29.872499,29.92,29.549999,29.745001,27.258305,10308800
2012-04-05,43.048,44.220001,42.868999,43.985001,41.034271,8506000,29.58,30.2875,29.5175,30.252501,27.723375,13395600
2012-04-09,43.293999,44.287998,43.215,43.929001,40.982006,8574000,29.915001,30.0875,29.6775,29.875,27.377432,13295600
2012-04-10,43.929001,44.095001,42.418999,42.473,39.623695,12612000,29.870001,29.942499,29.147499,29.184999,26.745117,10679200
2012-04-11,42.957001,43.242001,42.722,43.004002,40.119068,5751000,29.504999,29.737499,29.2425,29.344999,26.891741,14171200
2012-04-12,43.050999,43.422001,42.970001,43.397999,40.486645,5312000,29.3675,30.290001,29.297501,30.254999,27.725657,17164000
2012-04-13,43.362999,44.380001,43.098999,44.046001,41.091183,10572000,30.1,30.92,30.077499,30.790001,28.21594,21497200
2012-04-16,44.087002,44.146999,42.901001,43.265999,40.363503,7687000,30.76,30.762501,30.01,30.2075,27.682133,18308400
2012-04-17,43.481998,43.924,43.448002,43.842999,40.901787,5232000,30.407499,30.625,30.3125,30.52,27.968506,10328800
2012-04-18,43.730999,44.097,43.597,43.669998,40.740402,5208000,30.4025,30.620001,30.33,30.445,27.89978,8480000
2012-04-19,43.717999,44.078999,43.234001,43.681999,40.751602,6880000,30.317499,30.565001,30.127501,30.297501,27.76461,8522400
2012-04-20,44.000999,44.328999,43.748001,44.043999,41.089306,9070000,30.455,30.5375,30.145,30.252501,27.723375,7841200
2012-04-23,43.601002,43.743,42.075001,43.026001,40.139603,12354000,30.0625,30.202499,29.120001,29.525,27.056694,17347200
2012-04-24,43.023998,43.587002,42.667999,43.029999,40.143341,6525000,29.5875,29.809999,29.372499,29.7325,27.246847,9430800
2012-04-25,43.467999,44.506001,43.174,44.506001,41.520313,9781000,29.934999,30.6,29.889999,30.4475,27.902071,12150800
2012-04-26,44.449001,45.648998,44.449001,45.397999,42.352482,10407000,30.4725,30.875,30.377501,30.797501,28.222807,11107600
2012-04-27,45.811001,46.234001,45.550999,45.757999,42.688324,11799000,30.934999,31.0525,30.715,30.879999,28.29841,9787200
2012-04-30,45.939999,46.030998,45.133999,45.227001,42.192951,9794000,31.0275,31.0375,30.577499,30.745001,28.174692,9375200
2012-05-01,45.584999,46.698002,45.367001,45.59,42.53159,17580000,30.8675,31.3375,30.76,30.772499,28.199903,17178000
2012-05-02,44.668999,45.82,44.0,45.145,42.116459,21649000,30.4025,30.797501,30.1675,30.547501,27.993713,25366800
2012-05-03,45.299999,45.477001,43.969002,44.243,41.274944,15116000,30.502501,30.627501,28.844999,29.102501,26.669512,47838000
2012-05-04,43.700001,44.191002,43.383999,43.969002,41.019344,14684000,29.055,29.7225,28.827499,29.4475,26.985668,23403600
2012-05-07,43.465,44.282001,43.465,43.612,40.686291,10801000,29.24,29.772499,29.24,29.627501,27.150629,13476800
2012-05-08,43.401001,43.615002,42.305,43.164001,40.268341,10400000,29.525,29.77,29.0375,29.535,27.065853,14596800
2012-05-09,42.582001,43.203999,42.099998,42.283001,39.446445,9996000,29.327499,29.745001,29.1425,29.355,26.900904,17672800
2012-05-10,42.580002,42.935001,41.827,42.298,39.460445,11555000,29.575001,29.872499,29.41,29.5425,27.072733,13468000
2012-05-11,42.0,42.762001,41.900002,42.240002,39.406334,7891000,29.34,29.7425,29.315001,29.48,27.015461,8139600
2012-05-14,41.817001,42.099998,41.444,41.444,38.663708,12164000,29.2075,29.59,28.9575,29.18,26.740538,16246400
2012-05-15,41.472,41.997002,41.337002,41.446999,38.666519,6769000,29.112499,29.475,29.112499,29.1525,26.715334,12589200
2012-05-16,41.888,42.049999,40.868,40.937,38.190735,12951000,29.200001,29.549999,29.075001,29.3825,26.977001,17339600
2012-05-17,41.380001,41.380001,39.849998,39.858002,37.184124,12020000,29.25,29.565001,28.752501,28.752501,26.398581,17814800
2012-05-18,40.202,40.457001,39.456001,39.456001,36.809093,11113000,28.7125,28.8125,28.125,28.16,25.854586,25934800
2012-05-21,39.599998,41.078999,39.419998,41.057999,38.303612,12811000,28.317499,29.08,28.165001,29.055,26.676317,13272000
2012-05-22,41.021,41.830002,40.826,41.344002,38.570435,12319000,29.102501,29.8125,29.102501,29.5975,27.174398,18594400
2012-05-23,41.115002,41.714001,40.657001,41.709,38.910954,8750000,29.405001,29.865,29.3475,29.7925,27.353436,16558000
2012-05-24,42.006001,42.876999,41.610001,41.983002,39.166561,10810000,29.93,30.25,29.692499,29.942499,27.491154,12749600
2012-05-25,41.654999,42.195,41.212002,41.396,38.618935,6948000,29.8475,30.1,29.737499,29.842501,27.39934,11780000
2012-05-29,41.733002,41.974998,41.319,41.605,38.813915,4658000,30.0375,30.237499,29.75,30.07,27.608217,18006400
2012-05-30,41.09,41.563,40.93,41.158001,38.396923,6743000,29.6775,29.934999,29.365,29.372499,26.967825,18346400
2012-05-31,41.23,41.299,39.901001,40.651001,37.92392,10662000,29.4375,29.59,28.68,28.799999,26.442186,21004000
2012-06-01,39.861,39.924,38.990002,39.178001,36.54974,11237000,28.41,28.7225,27.985001,28.0625,25.76507,18650400
2012-06-04,39.169998,40.152,39.009998,40.026001,37.340862,9667000,28.0075,28.610001,28.004999,28.540001,26.203474,16646400
2012-06-05,40.103001,40.979,40.023998,40.82,38.081596,9693000,28.440001,28.6325,28.285,28.452499,26.123146,11374800
2012-06-06,41.457001,41.998001,41.277,41.998001,39.180565,9733000,28.7425,29.125,28.7075,29.084999,26.70385,12384000
2012-06-07,42.451,42.507,41.397999,41.570999,38.782219,9438000,29.4575,29.5,29.137501,29.202499,26.811735,9158000
2012-06-08,41.244999,41.660999,41.091,41.654999,38.860558,7441000,29.0975,29.15,28.862499,29.145,26.758934,10376800
2012-06-11,42.049999,42.125,41.351002,41.383999,38.607742,5905000,29.317499,29.4825,29.055,29.0875,26.706152,10942800
2012-06-12,41.400002,41.990002,41.094002,41.775002,38.972523,5788000,29.102501,29.290001,28.93,29.290001,26.892071,10398800
2012-06-13,41.507999,41.817001,40.799999,40.974998,38.226185,6123000,28.950001,29.2425,28.6625,28.725,26.373322,14891200
2012-06-14,40.964001,41.998001,40.953999,41.904999,39.093792,7452000,28.815001,29.252501,28.565001,29.122499,26.738285,13152800
2012-06-15,42.275002,42.668999,41.994999,42.668999,39.806549,8093000,29.342501,29.625,29.2325,29.6,27.176695,12551600
2012-06-18,42.493,42.799,42.23,42.562,39.706715,6307000,29.502501,30.120001,29.365,30.025,27.566895,10931600
2012-06-19,42.898998,42.98,42.575001,42.757,39.888638,6877000,30.215,30.4,30.125,30.3375,27.853813,10270400
2012-06-20,42.783001,42.999001,42.112,42.881001,40.004314,4999000,30.275,30.647499,30.2575,30.647499,28.138428,12702800
2012-06-21,42.880001,43.27,42.104,42.117001,39.291592,5544000,30.645,30.717501,29.827499,29.870001,27.424593,13061200
2012-06-22,42.158001,43.507999,42.060001,43.507999,40.589268,8706000,30.0625,31.237499,29.8325,31.237499,28.680128,37216000
2012-06-25,43.285,43.431,42.852001,42.852001,39.977283,7000000,30.715,30.8225,30.2875,30.317499,27.835449,16164000
2012-06-26,42.974998,43.431999,42.702999,43.222,40.322445,6198000,30.440001,30.98,30.4175,30.790001,28.269274,13128800
2012-06-27,43.318001,43.573002,43.115002,43.192001,40.29446,4446000,30.84,31.030001,30.6325,30.860001,28.333538,13768400
2012-06-28,42.929001,43.037998,41.675999,42.130001,39.303707,9629000,30.75,30.852501,29.8925,30.379999,27.892838,11514800
2012-06-29,42.745998,43.022999,42.563,43.011002,40.125603,9351000,30.815001,31.01,30.3825,30.907499,28.37715,15931200
2012-07-02,43.507,43.993,43.015999,43.990002,41.038933,6180000,31.065001,31.700001,31.0,31.655001,29.063454,17042400
2012-07-03,43.955002,44.34,43.68,44.176998,41.213398,4863000,31.622499,31.75,31.415001,31.584999,28.999184,6364400
2012-07-05,44.043999,44.5,43.842999,44.404999,41.454247,5972000,31.434999,31.8675,31.4175,31.752501,29.152979,11298000
2012-07-06,44.103001,44.525002,43.944,44.162998,41.228317,8164000,31.52,31.682501,31.195,31.32,28.755878,9631200
2012-07-09,43.432999,43.498001,42.330002,43.126999,40.261158,11064000,30.7875,31.012501,30.26,30.9125,28.381741,17684000
2012-07-10,43.18,43.643002,42.012001,42.025002,39.232388,8211000,31.0825,31.1875,30.452499,30.57,28.067284,18204000
2012-07-11,41.895,42.030998,41.284,41.988998,39.198788,6284000,30.477501,30.5625,29.895,30.184999,27.713799,11644000
2012-07-12,41.605,42.658001,41.446999,42.424999,39.605812,7646000,29.7775,30.8575,29.775,30.66,28.149914,15067600
2012-07-13,42.521999,43.025002,42.396,42.959999,40.105267,6082000,30.625,31.16,30.5375,31.022499,28.482731,12112800
2012-07-16,43.977001,44.799999,43.574001,43.688999,40.785809,17479000,32.049999,32.75,31.467501,31.7875,29.185104,30607600
2012-07-17,43.832001,44.0,43.007,43.568001,40.672863,6192000,32.032501,32.060001,31.51,32.057499,29.433002,10766800
2012-07-18,43.335999,43.945,43.200001,43.681999,40.779285,5775000,31.875,32.200001,31.85,31.955,29.338894,11903600
2012-07-19,43.824001,43.898998,42.793999,42.793999,39.950283,8195000,32.075001,32.157501,31.3325,31.3475,28.781132,13832400
2012-07-20,42.490002,42.687,42.143002,42.314999,39.503128,8963000,31.1525,31.545,30.9125,31.4375,28.863756,11816800
2012-07-23,41.626999,41.860001,41.127998,41.598,38.833775,9147000,31.012501,31.264999,30.8125,31.1175,28.569956,11391200
2012-07-24,41.728001,41.778,40.470001,40.988998,38.265232,9457000,31.125,31.190001,30.32,30.6625,28.152208,13504000
2012-07-25,41.299999,41.5,40.648998,41.233002,38.493011,6069000,30.844999,31.022499,30.385,30.549999,28.048912,15305200
2012-07-26,41.882,42.743999,41.762001,42.376999,39.560989,7061000,31.2425,32.047501,31.049999,31.692499,29.097879,21036000
2012-07-27,42.381001,43.674999,42.321999,43.674999,40.772739,9644000,31.7325,32.375,31.424999,32.285,29.64188,13937600
2012-07-30,43.619999,44.674999,43.619999,44.115002,41.18351,9897000,32.212502,33.087502,32.177502,32.709999,30.032082,12652800
2012-07-31,44.301998,44.326,43.316002,43.657001,40.755932,11530000,32.607498,32.669998,32.125,32.267502,29.625801,8961600
2012-08-01,42.409,43.299,42.0,42.720001,39.881218,21723000,32.125,32.352501,31.75,31.865,29.256268,11612000
2012-08-02,42.577,42.908001,41.810001,42.342999,39.529263,11444000,31.700001,32.322498,31.547501,32.317501,29.671711,11112400
2012-08-03,42.842999,42.900002,42.299999,42.412998,39.594608,10280000,32.59,32.884998,32.215,32.744999,30.06422,12934400
2012-08-06,42.419998,42.756001,41.900002,41.985001,39.195049,7637000,32.75,33.145,32.654999,32.7575,30.075693,9227600
2012-08-07,42.129002,42.285,41.318001,41.639999,38.872971,12179000,32.7075,32.857498,32.334999,32.599998,29.931084,13179200
2012-08-08,41.597,42.700001,41.516998,42.445,39.624477,10101000,32.695,32.880001,32.599998,32.787498,30.103228,7962800
2012-08-09,42.404999,42.785999,42.063999,42.594002,39.763577,7074000,32.720001,32.7425,31.9375,32.127499,29.497271,14203600
2012-08-10,42.335999,42.785999,42.334999,42.603001,39.771988,4565000,32.047501,32.322498,32.0,32.272499,29.630396,5984800
2012-08-13,42.457001,42.675999,42.212002,42.563,39.734634,4039000,32.16,32.25,31.85,32.080002,29.453661,6454000
2012-08-14,42.705002,43.314999,42.633999,42.807999,39.963364,5696000,32.279999,32.544998,32.134998,32.4725,29.814022,8732400
2012-08-15,42.807999,43.110001,42.619999,42.709,39.870937,4050000,32.294998,32.575001,32.147499,32.264999,29.673777,7735600
2012-08-16,42.723999,43.09,42.603001,42.852001,40.004433,4134000,32.174999,32.487499,32.174999,32.419998,29.816326,9121200
2012-08-17,42.794998,42.945999,42.515999,42.681,39.844803,5416000,32.497501,32.509998,32.072498,32.172501,29.588709,9582400
2012-08-20,42.709999,42.860001,42.368999,42.720001,39.881218,4384000,32.1525,32.18,32.0,32.040001,29.466839,8674400
2012-08-21,42.702999,42.980999,42.244999,42.331001,39.518063,4232000,32.177502,32.3125,31.75,31.879999,29.319691,7605200
2012-08-22,42.110001,42.571999,41.882999,42.119999,39.321083,6931000,31.717501,32.125,31.629999,32.025002,29.453051,8866000
2012-08-23,42.092999,42.279999,41.667,41.833,39.053146,5744000,31.9825,32.125,31.6875,31.7875,29.234619,7000000
2012-08-24,41.860001,42.347,41.766998,42.244999,39.437763,5130000,31.647499,31.754999,31.452499,31.665001,29.12195,10650800
2012-08-27,42.249001,42.619999,42.051998,42.341999,39.528332,4699000,31.8225,32.035,31.76,31.915001,29.351885,8820400
2012-08-28,42.262001,42.59,42.262001,42.459999,39.638485,3983000,31.965,32.060001,31.805,31.85,29.292093,7862800
2012-08-29,42.498001,42.646999,42.174,42.582001,39.752388,4011000,31.887501,32.012501,31.68,32.005001,29.434658,8583600
2012-08-30,42.252998,42.395,42.027,42.095001,39.297737,3801000,31.775,31.775,31.545,31.674999,29.131155,8573600
2012-08-31,42.23,42.362999,41.901001,42.290001,39.479782,4649000,31.877501,32.092499,31.565001,32.0625,29.48753,13784000
2012-09-04,41.754002,42.599998,41.754002,42.438,39.617943,5091000,32.09,32.287498,31.905001,32.130001,29.549612,10200800
2012-09-05,42.394001,42.542,42.035999,42.209999,39.405106,5526000,32.215,32.25,31.737499,31.9025,29.340378,12698800
